,sample_id,farm,visit_number,date_collected,ctx_m,animals_sampled,weaned_heifer,adult,dry,footpath,amp_c,ct_pos,cipR,tetR,cephR,strepR,amoxR,plain_undiluted,anything_waste,heifers_waste,whichclinresp,firstmastitis,poultry,equine,total_cattle,yield,herd_size,bought_pre,scc,pneum_vacc,diarrvacc,anticocc,halocur,nsaiddiarr,trough_clean,time_dam,um_spray,give_col,wean,pattern,percentdryoff,calving_group,calhousing_type,calhousing_older,hectares,othergraze,bvdvacc,ibrvacc,leptovacc,salmvacc,lungvacc,clostvacc,organic,daystreatmast,timesfirstmast,injectmast,nsaidmast,treatfoot,abcalve,nsaidcalve,calveclean,milkgraze,lime,predip,acf,cleancluster,drytrough,premises,shows,market,hostfarmwalk,starling,deer,badger,rook,pigeon,fox,pheasant,rat,shoot,hunt,outsource,feedlorry,muckspreader,aiexternal,machinery,bedmilk_1,bedmilk_2,bedmilk_3,bedmilk_4,bedmilk_6,bedmilk_8,foragetype_1,foragetype_2,foragetype_3,foragetype_4,foragetype_5,foragetype_6,foragetype_7,foragetype_8,foragebought,manure_1,manure_2,manure_3,manure_4,manure_5,manure_6,manure_7,manure_8,manure_9,s_housed_outdoor,cefq_dct,ceph_dct,fram_dct,clox_dct,s_calving_now,water,total_mg_pcu,ceph_3_4,ceph_1,co_amox,tet,amox,fq,novobiocin,pen,cefalexin,strep,preweaned_heifer
4541,ZUM66,ZUM,14,04/04/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,140,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4542,ZUM67,ZUM,14,04/04/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,40,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4543,ZUM68,ZUM,15,03/05/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4544,ZUM69,ZUM,15,03/05/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,90,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4545,ZUM70,ZUM,15,03/05/2018,0,a,0,1,0,0,0,0,0,1,1,1,1,2160,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4546,ZUM71,ZUM,15,03/05/2018,0,a,0,1,0,0,0,0,0,1,0,1,1,900,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4547,ZUM72,ZUM,15,03/05/2018,0,d,0,0,1,0,0,0,0,0,0,0,0,170,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4548,ZUM73,ZUM,15,03/05/2018,0,a,0,1,0,1,0,0,0,1,0,0,0,580,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,outdoor,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4549,ZUM74,ZUM,16,06/06/2018,0,h,1,0,0,0,0,0,0,1,0,1,1,870,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4550,ZUM75,ZUM,16,06/06/2018,0,h,1,0,0,0,0,0,0,1,0,0,1,770,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4551,ZUM76,ZUM,16,06/06/2018,0,a,0,1,0,0,0,0,0,1,0,1,1,2280,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4552,ZUM77,ZUM,16,06/06/2018,0,a,0,1,0,0,0,0,0,1,0,1,1,760,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4553,ZUM78,ZUM,17,04/07/2018,0,d,0,0,1,0,0,0,0,0,0,1,0,10,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4554,ZUM79,ZUM,17,04/07/2018,0,a,0,1,0,0,0,0,0,1,0,1,1,1100,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4555,ZUM80,ZUM,17,04/07/2018,0,a,0,1,0,0,0,0,0,1,0,1,1,1140,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4556,ZUM81,ZUM,17,04/07/2018,0,h,1,0,0,0,0,0,0,1,0,1,1,10,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,outdoor,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4557,ZUM82,ZUM,17,04/07/2018,0,h,1,0,0,0,0,0,0,0,0,1,1,90,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,outdoor,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4558,ZUM83,ZUM,18,06/08/2018,0,a,0,1,0,0,0,0,0,1,1,1,1,1370,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4559,ZUM84,ZUM,18,06/08/2018,0,a,0,1,0,0,0,0,1,1,1,1,1,680,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4560,ZUM85,ZUM,18,06/08/2018,0,h,1,0,0,0,0,0,0,1,0,1,0,1760,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,outdoor,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4561,ZUM86,ZUM,18,06/08/2018,0,h,1,0,0,0,0,0,0,1,0,0,1,1240,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,outdoor,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4562,ZUM87,ZUM,19,06/09/2018,0,a,0,1,0,0,0,0,0,0,1,1,1,70,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4563,ZUM88,ZUM,19,06/09/2018,0,a,0,1,0,0,0,0,0,0,1,1,1,100,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4564,ZUM89,ZUM,19,06/09/2018,0,d,0,0,1,0,0,0,0,0,1,0,0,1490,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4565,ZUM90,ZUM,19,06/09/2018,0,pw,0,0,0,0,0,0,0,0,1,1,1,20,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,1
4566,ZUM91,ZUM,19,06/09/2018,0,pw,0,0,0,0,0,0,0,1,1,0,1,80,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,1
4567,ZUM92,ZUM,19,06/09/2018,0,pw,0,0,0,0,0,0,0,0,1,1,1,370,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,1
4568,ZUM93,ZUM,19,06/09/2018,0,pw,0,0,0,0,0,0,0,0,1,0,1,380,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,1
4569,ZUM94,ZUM,19,06/09/2018,0,pw,0,0,0,0,0,0,0,0,0,0,1,10,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,1
4570,ZUM95,ZUM,19,06/09/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,80,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4571,ZUM96,ZUM,19,06/09/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,10,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,outdoor,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4572,ZUM97,ZUM,19,06/09/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,outdoor,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4573,ZUM98,ZUM,20,17/10/2018,0,a,0,1,0,0,0,0,0,1,1,0,1,430,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4574,ZUM99,ZUM,20,17/10/2018,0,a,0,1,0,0,0,0,0,1,0,0,0,160,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4575,ZUM100,ZUM,21,13/11/2018,0,a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4576,ZUM101,ZUM,21,13/11/2018,0,a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4577,ZUM102,ZUM,22,07/12/2018,0,a,0,1,0,0,0,0,0,1,0,1,1,230,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4578,ZUM103,ZUM,22,07/12/2018,0,a,0,1,0,0,0,0,0,0,1,0,1,50,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
